GeoLoc,OrgPerc,IMAPerc,NumPend,MaintTime,AWMDays,AWMProb,UtilOrg,UtilIMA,UtilDiff
29Palms,0.333333333,0.666666667,32,10.79776221,1.325072865,0.397705863,0.828009595,0.173087219,0.654922376
29Palms,0.388888889,0.611111111,32,10.08863229,0.61594294,0.230414508,0.716236081,0.193323123,0.522912958
29Palms,0.444444444,0.555555556,32,9.669347584,0.196658239,0.123411329,0.623647883,0.213319593,0.41032829
29Palms,0.5,0.5,32,9.570186806,0.09749746,0.069281083,0.555933971,0.23534905,0.320584921
29Palms,0.555555556,0.444444444,32,9.521349982,0.048660637,0.037290299,0.501062451,0.266999615,0.234062836
29Palms,0.611111111,0.388888889,32,9.507920307,0.035230962,0.023719176,0.455119931,0.307490407,0.147629523
29Palms,0.666666667,0.333333333,32,9.554807269,0.082117924,0.02308606,0.417186272,0.358046121,0.059140151
29Palms,0.722222222,0.277777778,32,9.663095195,0.19040585,0.043445738,0.385203341,0.429863462,0.044660121
29Palms,0.777777778,0.222222222,32,9.908024504,0.435335159,0.083055538,0.355777896,0.534582982,0.178805087
29Palms,0.235294118,0.764705882,33,50.56787394,41.09518459,0.70523216,1,0.126365045,0.873634955
29Palms,0.294117647,0.705882353,33,20.21170253,10.73901318,0.671471956,0.994245405,0.181124681,0.813120724
29Palms,0.352941176,0.647058824,33,10.84540754,1.3727182,0.398320456,0.832846132,0.194612572,0.63823356
29Palms,0.411764706,0.588235294,33,10.08623193,0.613542588,0.230483738,0.715138909,0.218602692,0.496536217
29Palms,0.470588235,0.529411765,33,9.713095251,0.240405906,0.126921437,0.62658885,0.237425208,0.389163642
29Palms,0.529411765,0.470588235,33,9.624067523,0.151378178,0.071314511,0.557572953,0.274219557,0.283353395
29Palms,0.588235294,0.411764706,33,9.565305636,0.092616291,0.043410853,0.500836981,0.308249405,0.192587576
29Palms,0.647058824,0.352941176,33,9.576364738,0.103675393,0.033724718,0.454610696,0.358001279,0.096609417
29Palms,0.705882353,0.294117647,33,9.639497935,0.166808589,0.047521916,0.417227667,0.430482568,0.013254901
29Palms,0.764705882,0.235294118,33,10.03363719,0.56094784,0.090913829,0.384836999,0.535750455,0.150913456
29Palms,0.25,0.75,34,50.5016926,41.02900325,0.705753119,1.000199084,0.136463656,0.863735428
29Palms,0.3125,0.6875,34,18.54718687,9.07449752,0.667054312,0.992502972,0.194360625,0.798142347
29Palms,0.375,0.625,34,10.83436081,1.361671467,0.395784023,0.830890797,0.210611494,0.620279304
29Palms,0.4375,0.5625,34,10.05315135,0.580462001,0.227850401,0.714207889,0.24055266,0.473655229
29Palms,0.5,0.5,34,9.715058092,0.242368747,0.127417667,0.626089578,0.268620817,0.357468761
29Palms,0.5625,0.4375,34,9.599433278,0.126743933,0.075344223,0.554759227,0.304427318,0.250331909
29Palms,0.625,0.375,34,9.560159255,0.08746991,0.050919345,0.499719971,0.358223616,0.141496355
29Palms,0.6875,0.3125,34,9.643820918,0.171131572,0.057923915,0.455107567,0.429444741,0.025662826
29Palms,0.75,0.25,34,10.03198766,0.559298318,0.094959826,0.416572883,0.534470976,0.117898093
29Palms,0.266666667,0.733333333,35,50.46169591,40.98900657,0.704816139,1.000057559,0.147750806,0.852306753
29Palms,0.333333333,0.666666667,35,20.41323933,10.94054998,0.673507329,0.994759951,0.214919491,0.77984046
29Palms,0.4,0.6,35,10.8580624,1.385373051,0.40141275,0.834253824,0.239450765,0.594803058
29Palms,0.466666667,0.533333333,35,10.00623404,0.533544699,0.229444939,0.715284772,0.269103739,0.446181033
29Palms,0.533333333,0.466666667,35,9.722333168,0.249643823,0.13185881,0.626431073,0.305372562,0.32105851
29Palms,0.6,0.4,35,9.610926528,0.138237183,0.085097262,0.55527909,0.356775746,0.198503345
29Palms,0.666666667,0.333333333,35,9.683376751,0.210687406,0.074893026,0.500290993,0.429286124,0.071004869
29Palms,0.733333333,0.266666667,35,10.04506116,0.572371815,0.107204952,0.455240498,0.538354794,0.083114296
29Palms,0.285714286,0.714285714,36,50.27285455,40.8001652,0.704899083,1.000191199,0.164770699,0.8354205
29Palms,0.357142857,0.642857143,36,19.69988472,10.22719537,0.671292213,0.994039827,0.236913627,0.757126201
29Palms,0.428571429,0.571428571,36,10.85361682,1.380927478,0.399963563,0.834218611,0.269035751,0.56518286
29Palms,0.5,0.5,36,10.05914216,0.586452815,0.236832785,0.716156462,0.307022689,0.409133773
29Palms,0.571428571,0.428571429,36,9.755036187,0.282346842,0.142197948,0.625676955,0.357252776,0.268424179
29Palms,0.642857143,0.357142857,36,9.744556465,0.27186712,0.111229099,0.556386527,0.42970149,0.126685037
29Palms,0.714285714,0.285714286,36,10.06968902,0.596999676,0.124109262,0.500108761,0.536965026,0.036856265
29Palms,0.307692308,0.692307692,37,50.40851075,40.9358214,0.705924733,0.999995033,0.183941137,0.816053896
29Palms,0.384615385,0.615384615,37,20.16371255,10.6910232,0.67609181,0.995014375,0.264325322,0.730689054
29Palms,0.461538462,0.538461538,37,10.86531562,1.392626271,0.404529178,0.833316934,0.307130728,0.526186206
29Palms,0.538461538,0.461538462,37,10.08512611,0.612436769,0.246941823,0.71660237,0.358577071,0.358025299
29Palms,0.615384615,0.384615385,37,9.857634964,0.384945619,0.167537898,0.625556852,0.427509962,0.198046891
29Palms,0.692307692,0.307692308,37,10.11719014,0.644500797,0.161185701,0.555695097,0.541058281,0.014636816
29Palms,0.333333333,0.666666667,38,50.34159696,40.86890761,0.706980709,0.999956653,0.200043654,0.799912999
29Palms,0.416666667,0.583333333,38,20.97429949,11.50161014,0.677433958,0.996167298,0.320612643,0.675554655
29Palms,0.5,0.5,38,10.80139971,1.328710361,0.410932347,0.832180669,0.344754416,0.487426253
29Palms,0.583333333,0.416666667,38,10.185889,0.713199658,0.271275028,0.715759068,0.428935774,0.286823294
29Palms,0.666666667,0.333333333,38,10.27924078,0.806551433,0.221519908,0.62624852,0.53918427,0.08706425
29Palms,0.363636364,0.636363636,39,50.32750818,40.85481884,0.707558693,1.000435824,0.234696111,0.765739713
29Palms,0.454545455,0.545454545,39,19.99856982,10.52588047,0.692154022,0.995416331,0.353609728,0.641806603
29Palms,0.545454545,0.454545455,39,11.05700283,1.584313488,0.444586002,0.834338996,0.429811058,0.404527938
29Palms,0.636363636,0.363636364,39,10.53089736,1.058208013,0.320322311,0.714992471,0.534676783,0.180315688
29Palms,0.4,0.6,40,50.28500392,40.81231458,0.71338908,0.999913274,0.271407131,0.728506143
29Palms,0.5,0.5,40,20.14198795,10.66929861,0.71738629,0.993855219,0.426773969,0.56708125
29Palms,0.6,0.4,40,11.39814367,1.92545432,0.492179718,0.833325334,0.535464333,0.297861001
29Palms,0.5,0.5,42,50.22729256,40.75460321,0.757863159,0.999702174,0.407085521,0.592616653
